,Result,Home_Elo,Away_Elo
1023,W,2029.7479248,1596.09399414
1024,W,1776.52648926,1619.92297363
1025,L,1667.72387695,1698.08996582
1026,L,1682.13830566,1801.64819336
1027,L,1687.2043457,1723.50476074
1028,L,1608.58361816,1893.12585449
1029,W,1760.95544434,1738.49475098
1030,D,1722.66394043,1668.21386719
1031,W,1708.62512207,1904.22033691
1032,L,1677.99328613,1668.8293457
1033,W,1892.62963867,1652.39526367
1034,L,1610.64208984,1721.45617676
1035,L,1726.45336914,1596.6697998
1036,L,1695.72241211,1754.85949707
1037,L,1701.00854492,2028.51049805
1038,D,1806.81994629,1773.39733887
1039,W,1732.65710449,1589.03820801
1040,L,1683.54296875,1724.8203125
1041,L,1731.72741699,1888.02502441
1042,W,2033.02429199,1687.32458496
1043,W,1649.83166504,1737.17822266
1044,L,1776.41552734,1663.27978516
1045,D,1671.78710938,1713.48071289
1046,D,1584.51708984,1696.49475098
1047,W,1895.1932373,1600.37072754
1048,D,1609.64233398,1719.09069824
1049,L,1763.25732422,1803.80175781
1050,W,1900.24157715,1674.60046387
1051,D,1685.83996582,1758.29650879
1052,D,1728.79248047,2034.50891113
1053,W,1733.76281738,1670.93115234
1054,W,1714.33666992,1585.67675781
1055,D,1598.95715332,1658.21740723
1056,W,1812.61413574,1896.60681152
1057,W,1681.39880371,1610.73010254
1058,W,1718.00292969,1695.33508301
1059,W,1754.44494629,1719.51098633
1060,W,2028.62976074,1903.33886719
1061,L,1671.50305176,1685.87097168
1062,W,1582.19128418,1820.98571777
1063,W,1888.23522949,1717.82214355
1064,D,1711.86071777,1686.13989258
1065,W,1658.58544922,1723.64025879
1066,W,1758.26550293,1738.63586426
1067,D,1666.05810547,1598.58911133
1068,W,1689.69787598,1734.67163086
1069,L,1605.98901367,1762.09509277
1070,W,1899.65808105,1670.80151367
1071,W,1696.83813477,1710.44470215
1072,D,1603.86206055,2039.7947998
1073,W,1771.74694824,1698.30163574
1074,W,1734.18481445,1600.84802246
1075,L,1663.32751465,1717.81811523
1076,D,1714.21569824,1716.49475098
1077,D,1599.12866211,1765.50805664
1078,W,1816.16162109,1663.57666016
1079,D,1690.34741211,1892.35424805
1080,D,1705.49243164,1603.33569336
1081,W,2039.42675781,1713.78735352
1082,W,1669.60498047,1656.43481445
1083,L,1720.30212402,1904.23352051
1084,D,1599.1673584,1613.30981445
1085,W,1764.68005371,1777.89331055
1086,D,1660.96069336,1705.16943359
1087,L,1695.53430176,1825.8626709
1088,W,1890.48803711,1739.24450684
1089,W,1724.38378906,1695.59265137
1090,L,1700.83666992,2040.59875488
1091,W,1607.99145508,1650.5859375
1092,W,1614.94848633,1714.91345215
1093,W,1909.62219238,1832.52331543
1094,D,1705.97546387,1675.45373535
1095,L,1689.93103027,1733.88513184
1096,W,1660.15466309,1688.87365723
1097,D,1776.15722656,1895.84741211
1098,L,1712.61547852,1730.04528809
1099,W,1766.4161377,1597.52868652
1100,D,1742.81982422,1697.37976074
1101,W,1914.3392334,1615.28723145
1102,W,2044.05554199,1673.77270508
1103,D,1680.99645996,1678.32409668
1104,W,1643.2902832,1772.59326172
1105,W,1591.3515625,1894.49951172
1106,W,1703.26696777,1777.50512695
1107,L,1827.80627441,1702.4083252
1108,D,1739.3939209,1627.45361328
1109,D,1675.25561523,1703.10522461
1110,L,1764.33312988,1680.14453125
1111,L,1701.89208984,1712.75622559
1112,W,1681.69567871,2058.72412109
1113,W,1705.62731934,1917.06213379
1114,W,1674.15625,1606.13171387
1115,W,1716.57751465,1675.25317383
1116,W,1770.53552246,1654.07006836
1117,W,1882.23913574,1735.82507324
1118,W,1615.08410645,1740.82727051
1119,L,1633.54211426,1807.85742188
1120,W,1721.15014648,1692.41833496
1121,D,1886.21374512,1733.21911621
1122,W,2002.71520996,1765.77050781
1123,L,1638.49584961,1672.12329102
1124,L,1690.91906738,1716.13635254
1125,L,1587.82531738,1614.421875
1126,W,1659.80358887,1612.3013916
1127,W,1712.1114502,1875.21203613
1128,W,1799.36328125,1682.1973877
1129,W,1722.51269531,1711.68786621
1130,W,1676.92260742,1629.46569824
1131,D,1684.64367676,1578.57873535
1132,W,1729.59680176,1726.5723877
1133,D,1762.97888184,1728.40234375
1134,D,1681.15344238,1880.45532227
1135,L,1623.66845703,1804.63806152
1136,W,1607.21240234,1677.45861816
1137,W,1738.97753906,1728.92480469
1138,D,1705.79821777,2005.50671387
1139,L,1860.7512207,1664.89257812
1140,W,1722.01940918,2001.2286377
1141,L,1681.16345215,1841.84899902
1142,L,1670.7947998,1641.64904785
1143,W,1566.96105957,1712.77819824
1144,D,1813.6550293,1719.43115234
1145,D,1732.85998535,1599.75756836
1146,W,1683.40710449,1685.88476562
1147,W,1878.42590332,1761.2232666
1148,L,1743.83337402,1748.5847168
1149,L,1686.49658203,1617.35339355
1150,L,1606.12487793,1763.42492676
1151,W,1680.71374512,1728.17163086
1152,W,1673.75488281,1809.79138184
1153,D,1758.33581543,1735.84973145
1154,D,1653.73181152,1703.81665039
1155,D,1850.93664551,1630.02539062
1156,D,1690.25708008,1733.39648438
1157,W,1989.07739258,1675.50354004
1158,L,1660.39099121,1882.99230957
1159,L,1577.60168457,1724.97375488
1160,W,1739.02172852,1731.58276367
1161,D,1769.71789551,1683.53088379
1162,D,1755.8137207,1689.59973145
1163,W,1688.10876465,1637.33300781
1164,D,1653.21948242,1991.53100586
1165,W,1673.69970703,1655.96289062
1166,W,1888.0703125,1704.97875977
1167,L,1735.75695801,1600.48181152
1168,W,1800.66516113,1571.64245605
1169,D,1721.4263916,1844.27880859
1170,D,1568.80541992,1747.45812988
1171,W,1985.17431641,1803.50219727
1172,L,1650.17578125,1722.65222168
1173,W,1843.05310059,1695.06408691
1174,W,1723.1463623,1890.71179199
1175,L,1693.51367188,1765.34472656
1176,L,1687.90405273,1623.57226562
1177,L,1702.33728027,1712.66638184
1178,D,1679.48693848,1751.8996582
1179,D,1630.37768555,1659.5760498
1180,D,1660.12915039,1678.38635254
1181,D,1872.65185547,1670.5065918
1182,W,1639.18859863,1986.38818359
1183,D,1691.21130371,1691.61767578
1184,W,1736.17297363,1628.04345703
1185,W,1743.75561523,1684.34008789
1186,L,1714.32189941,1737.05993652
1187,W,1753.65344238,1570.72668457
1188,L,1778.37573242,1834.0916748
1189,D,1810.19348145,1634.8737793
1190,W,1966.14746094,1741.52185059
1191,W,1680.05529785,1689.05236816
1192,D,1622.69470215,1659.42932129
1193,D,1641.09387207,1750.68383789
1194,L,1566.95617676,1865.99841309
1195,W,1842.50708008,1658.46020508
1196,D,1803.97338867,1757.4239502
1197,D,1677.15991211,1700.90222168
1198,W,1693.77661133,1769.96020508
1199,W,1750.47961426,1677.41186523
1200,W,1739.50427246,1688.96130371
1201,L,1749.72192383,1800.58374023
1202,D,1870.55114746,1846.16601562
1203,L,1760.81359863,1968.16503906
1204,W,1660.53564453,1642.05566406
1205,W,1669.46655273,1562.40344238
1206,W,1701.87646484,1675.67224121
1207,L,1702.39001465,1621.58837891
1208,D,1680.1463623,1654.8013916
1209,W,1761.86047363,1758.42492676
1210,D,1682.43701172,1712.9276123
1211,L,1639.57666016,1680.60876465
1212,W,1660.98937988,1752.67895508
1213,W,1846.43261719,1669.6652832
1214,W,1797.59033203,1678.3392334
1215,W,1980.53186035,1773.74365234
1216,W,1671.27148438,1744.25805664
1217,W,1560.18115234,1701.78491211
1218,L,1755.84655762,1764.55883789
1219,D,1642.02880859,1877.76538086
1220,W,1665.83447266,1669.56518555
1221,D,1873.40270996,1801.30688477
1222,L,1714.18884277,1985.05554199
1223,W,1774.19775391,1630.69873047
1224,W,1574.28125,1850.26342773
1225,W,1674.62268066,1679.38818359
1226,D,1736.14135742,1646.39147949
1227,L,1687.68481445,1744.10314941
1228,W,1746.2076416,1681.17590332
1229,W,1769.2199707,1689.48681641
1230,W,1753.35852051,1684.57958984
1231,W,1873.73376465,1732.69909668
1232,W,1626.79785156,1588.20410156
1233,W,1651.61523438,1709.0657959
1234,L,1671.21276855,1753.76599121
1235,W,1673.2121582,1675.39904785
1236,L,1686.0057373,1687.82275391
1237,W,1663.96899414,1804.07067871
1238,W,1775.17712402,1766.84228516
1239,D,1676.3527832,1878.65270996
1240,W,1994.62109375,1662.61584473
1241,W,1727.78015137,1697.63183594
1242,W,1669.12780762,1663.61987305
1243,W,1841.75036621,1632.32336426
1244,L,1761.35876465,1676.19665527
1245,D,1789.9888916,1783.66589355
1246,W,1698.06518555,1761.58532715
1247,W,1758.35351562,1679.48339844
1248,D,1582.67858887,1678.05090332
1249,L,1687.8918457,1787.71948242
1250,W,1688.08581543,1996.90942383
1251,D,1846.94311523,1675.05664062
1252,D,1785.93530273,1875.1060791
1253,L,1657.69104004,1764.79064941
1254,L,1673.04638672,1749.46960449
1255,L,1627.13061523,1705.82446289
1256,W,1677.4486084,1679.89941406
1257,W,1660.32751465,1583.28076172
1258,D,1753.82592773,1737.5201416
1259,D,1755.63122559,1617.0682373
1260,W,1669.1862793,1666.1541748
1261,W,1967.93005371,1648.4309082
1262,L,1712.06018066,1842.67150879
1263,W,1799.05761719,1663.0579834
1264,W,1738.25683594,1705.2713623
1265,W,1862.59765625,1688.68518066
1266,D,1760.85046387,1684.33496094
1267,W,1573.62744141,1749.26257324
1268,L,1679.29260254,1785.87927246
1269,W,1699.88452148,1588.4675293
1270,D,1658.39685059,1866.54309082
1271,L,1622.61193848,1969.95812988
1272,W,1672.05419922,1803.71875
1273,W,1856.10021973,1750.08752441
1274,L,1698.6315918,1679.60559082
1275,D,1684.73974609,1756.67797852
1276,L,1688.50744629,1743.64367676
1277,L,1655.73498535,1793.11779785
1278,L,1734.42248535,1646.40283203
1279,D,1663.62121582,1649.32324219
1280,L,1694.99243164,1859.37902832
1281,L,1584.95019531,1681.6673584
1282,W,1744.97851562,1683.60339355
1283,W,1795.44445801,1717.56274414
1284,W,1752.62695312,1662.16479492
1285,L,1857.53442383,1976.73828125
1286,L,1681.84631348,1679.88269043
1287,W,1761.5267334,1703.76049805
1288,W,1801.63427734,1620.30603027
1289,D,1713.21508789,1850.50085449
1290,W,1983.77185059,1577.46032715
1291,W,1656.07836914,1689.28149414
1292,L,1693.94030762,1799.79211426
1293,W,1865.08984375,1667.58410645
1294,L,1675.37841797,1771.34692383
1295,W,1617.62426758,1661.07202148
1296,D,1694.14489746,1804.31616211
1297,W,1689.15722656,1758.71337891
1298,D,1651.87231445,1753.20349121
1299,D,1679.22302246,1627.08581543
1300,D,1752.81396484,1669.98010254
1301,W,1853.14196777,1697.33557129
1302,L,1670.46252441,1686.01000977
1303,D,1754.59082031,1992.28308105
1304,D,1655.93615723,1578.35852051
1305,D,1654.21020508,1699.38232422
1306,W,1786.50073242,1654.81054688
1307,L,1793.47937012,1717.15246582
1308,D,1823.12451172,1878.0222168
1309,D,1987.9263916,1878.66113281
1310,W,1674.24560547,1660.93286133
1311,W,1983.09838867,1675.72424316
1312,L,1582.53869629,1781.69812012
1313,D,1649.9074707,1822.48547363
1314,W,1728.93371582,1791.40393066
1315,W,1630.58459473,1653.29309082
1316,W,1695.53967285,1651.75598145
1317,L,1692.90454102,1758.94763184
1318,L,1700.29943848,1857.57299805
1319,D,1883.48913574,1748.54846191
1320,D,1652.65551758,1640.35314941
1321,D,1788.68188477,1753.87976074
1322,W,1863.5168457,1702.78369141
1323,D,1643.52453613,1985.36584473
1324,L,1783.5814209,1878.15783691
1325,W,1819.73742676,1684.44750977
1326,D,1673.45678711,1694.35559082
1327,D,1644.51208496,1684.71166992
1328,W,1650.73083496,1575.55493164
1329,L,1767.14038086,1736.75622559
1330,L,1642.65429688,1770.71484375
1331,W,1680.99926758,1866.60778809
1332,L,1699.69274902,1672.1072998
1333,D,1685.51220703,1650.35437012
1334,W,1891.02429199,1785.77722168
1335,D,1756.78430176,1643.71154785
1336,W,1978.80175781,1655.40991211
1337,W,1570.87597656,1823.18579102
1338,W,1695.70495605,1756.64758301
1339,L,1747.24902344,1650.08862305
1340,W,1682.62036133,1689.19897461
1341,L,1682.60107422,1735.15222168
1342,D,1662.18530273,1751.95300293
1343,W,1781.83227539,1654.18457031
1344,W,1801.35559082,1980.02722168
1345,D,1850.51635742,1630.88171387
1346,D,1648.54284668,1697.09069824
1347,W,1782.48754883,1709.18347168
1348,W,1743.16918945,1592.70605469
1349,L,1653.24621582,1894.96936035
1350,W,1649.17224121,1662.6640625
1351,L,1587.40246582,1649.14978027
1352,W,1899.0657959,1843.61694336
1353,W,1816.39733887,1647.78466797
1354,L,1751.47436523,1787.05310059
1355,W,1964.98535156,1680.21398926
1356,D,1697.84887695,1704.61779785
1357,W,1637.78112793,1748.47290039
1358,D,1786.84460449,1674.00402832
1359,W,1743.74926758,1691.60522461
1360,W,1678.96252441,1695.87963867
1361,W,1838.52722168,1655.7890625
1362,W,1800.26611328,1819.19458008
1363,W,1678.77856445,1646.83605957
1364,D,1657.60327148,1750.77758789
1365,W,1644.98742676,1781.8861084
1366,W,1656.04711914,1578.94897461
1367,L,1684.57702637,1904.15539551
1368,L,1706.58703613,1966.42077637
1369,W,1739.41809082,1738.26123047
1370,D,1807.55065918,1841.26452637
1371,W,1970.09423828,1811.91003418
1372,W,1653.05187988,1658.12438965
1373,W,1574.48388672,1685.63049316
1374,W,1750.2565918,1686.5144043
1375,L,1732.16955566,1676.67492676
1376,D,1639.10021973,1702.91369629
1377,D,1912.05749512,1654.5916748
1378,D,1772.28186035,1660.51208496
1379,D,1700.85107422,1581.20922852
1380,W,1970.68103027,1686.81164551
1381,W,1659.62756348,1636.3626709
1382,W,1679.515625,1902.22143555
1383,W,1743.10961914,1788.61560059
1384,W,1674.10510254,1718.19116211
1385,W,1847.47265625,1752.4552002
1386,L,1818.02697754,1765.31811523
1387,L,1685.85327148,1657.03955078
1388,W,1649.33654785,1651.18774414
1389,W,1754.82128906,1654.74621582
1390,W,1682.54956055,1690.38586426
1391,D,1675.10107422,1664.5637207
1392,D,1629.76525879,1680.64941406
1393,W,1775.24267578,1695.03466797
1394,W,1709.98547363,1745.71582031
1395,D,1645.57397461,1852.55078125
1396,L,1585.36437988,1796.85144043
1397,W,1883.76171875,1973.0994873
1398,W,1786.75183105,1666.13037109
1399,D,1681.37072754,1779.54382324
1400,D,1848.99230957,1790.32507324
1401,W,1961.4309082,1758.7755127
1402,L,1693.46203613,1580.49255371
1403,D,1801.7232666,1667.00390625
1404,D,1679.47338867,1672.66088867
1405,W,1662.55712891,1649.13244629
1406,W,1690.73352051,1895.43029785
1407,L,1650.79199219,1716.97229004
1408,L,1738.72900391,1629.04394531
1409,L,1680.6385498,1756.55065918
1410,W,1799.31262207,1707.2800293
1411,W,1680.24279785,1801.44555664
1412,D,1778.97192383,1682.30932617
1413,L,1677.69934082,1731.2253418
1414,W,1648.6151123,1687.12097168
1415,L,1646.96533203,1641.11779785
1416,L,1598.52490234,1968.86462402
1417,D,1737.06420898,1873.02270508
1418,W,1889.30151367,1677.86938477
1419,D,1769.73754883,1673.4921875
1420,D,1686.89318848,1805.05859375
1421,D,1701.53417969,1689.6953125
1422,W,1973.02783203,1636.60705566
1423,D,1791.99291992,1658.65002441
1424,W,1739.78210449,1594.36169434
1425,D,1674.65576172,1738.89001465
1426,L,1677.98413086,1871.19702148
1427,D,1651.47607422,1669.1427002
1428,W,1677.08618164,1765.24560547
1429,W,1892.51513672,1774.38793945
1430,L,1692.04675293,1742.97802734
1431,D,1591.16577148,1634.98278809
1432,D,1803.72106934,1974.65222168
1433,W,1739.0723877,1699.18261719
1434,W,1882.65527344,1649.96508789
1435,L,1663.95275879,1688.23059082
1436,D,1786.69018555,1674.47338867
1437,W,1670.65368652,1689.14343262
1438,L,1753.18835449,1898.94482422
1439,W,1767.95837402,1666.52587891
1440,D,1635.65014648,1683.53259277
1441,D,1751.49230957,1806.62524414
1442,W,1971.74804688,1744.53051758
1443,L,1701.06982422,1884.83972168
1444,D,1647.78051758,1781.94299316
1445,L,1672.23266602,1660.72045898
1446,W,1904.81286621,1590.49829102
1447,L,1747.3203125,1687.5645752
1448,W,1679.22058105,1773.76367188
1449,W,1693.72460938,1651.11352539
1450,D,1806.92993164,1649.74951172
1451,W,1742.32995605,1588.5904541
1452,W,1889.97033691,1662.1763916
1453,D,1698.66931152,1973.9486084
1454,W,1670.7767334,1635.13708496
1455,L,1645.70715332,1906.72058105
1456,L,1684.0456543,1688.13195801
1457,W,1695.93933105,1699.13098145
1458,W,1751.18762207,1764.85229492
1459,W,1779.97412109,1736.21557617
1460,D,1968.48266602,1892.26208496
1461,L,1629.40686035,1801.33276367
1462,W,1583.8795166,1704.13525391
1463,L,1659.88452148,1674.38378906
1464,L,1689.99279785,1760.66918945
1465,D,1655.34667969,1705.07751465
1466,L,1755.37084961,1747.04089355
1467,L,1697.79370117,1676.50708008
1468,W,1910.18920898,1785.47167969
1469,W,1730.71789551,1642.23852539
1470,W,1896.10437012,1602.98522949
1471,D,1685.02941895,1679.09338379
1472,D,1687.87011719,1741.19213867
1473,W,1654.91638184,1646.39819336
1474,L,1761.21960449,1914.00646973
1475,L,1637.78295898,1619.95166016
1476,D,1691.01391602,1781.65454102
1477,L,1771.56848145,1964.64038086
1478,D,1705.5078125,1735.17358398
1479,W,1810.78808594,1683.28686523
1480,D,1683.07104492,1898.86108398
1481,W,1741.47045898,1661.21276855
1482,W,1972.88110352,1627.49658203
1483,L,1780.85754395,1763.32775879
1484,W,1681.05175781,1691.81091309
1485,L,1755.45507812,1814.5078125
1486,D,1679.56713867,1630.23791504
1487,W,1600.2286377,1704.57946777
1488,W,1919.77099609,1640.10180664
1489,L,1736.10192871,1687.5916748
1490,W,1894.68261719,1692.65881348
1491,W,1680.20385742,1687.24951172
1492,L,1656.50280762,1973.99963379
1493,L,1626.37805176,1676.44848633
1494,W,1633.35656738,1746.18041992
1495,L,1691.6114502,1747.16345215
1496,W,1822.79943848,1613.19665527
1497,D,1637.7578125,1766.39892578
1498,L,1698.60900879,1922.11499023
1499,L,1777.78649902,1725.08447266
1500,L,1755.546875,1642.80114746
1501,L,1976.68359375,1686.85559082
1502,L,1680.59765625,1683.22802734
1503,W,1688.49938965,1653.81896973
1504,L,1764.49511719,1897.23828125
1505,L,1609.8067627,1694.39147949
1506,L,1690.10314941,1639.66149902
1507,W,1926.3326416,1766.98449707
1508,D,1735.88647461,1826.18920898
1509,W,1736.73583984,1614.32714844
1510,L,1650.63549805,1961.11865234
1511,D,1906.44506836,1736.69055176
1512,D,1610.53308105,1671.06762695
1513,W,1701.90136719,1737.74719238
1514,D,1660.60083008,1929.43762207
1515,W,1692.75805664,1755.28845215
1516,D,1702.42053223,1602.296875
1517,W,1645.70300293,1679.12927246
1518,W,1825.38513184,1740.52990723
1519,W,1763.8795166,1696.61535645
